# Proper motion data
# HIP	pmRA(mas/yr)	pmDE(mas/yr)
85358	3.20	-2.00
85359	-15.13	-22.33
85360	-29.10	-118.50
85361	-0.50	27.40
85362	0.01	-6.16
85363	-13.53	-27.15
85364	44.17	-15.64
85365	-92.50	-43.29
85366	0.39	1.94
85367	-2.50	-0.70
85368	16.11	-15.23
85369	-18.40	67.10
85370	-10.66	-30.95
85371	15.80	-13.10
85372	8.14	-11.46
85373	-358.66	73.88
85374	3.29	-14.01
85375	-8.21	-2.42
85376	19.44	-21.48
85377	-1.63	-1.96
85378	-361.80	72.77
85379	-0.52	-3.74
85380	0.30	-13.42
85381	8.15	-126.53
85382	-27.90	43.35
85383	-0.87	-2.39
85384	1.38	0.22
85385	1.24	16.06
85386	-7.12	-19.18
85387	6.30	-7.20
85388	-104.80	-175.10
85389	1.40	-29.10
85390	-2.98	3.03
85391	-9.52	-28.37
85392	-18.31	-53.14
85393	16.39	-14.33
85394	37.90	-12.40
85395	-6.67	-28.29
85396	-63.99	-186.44
85397	42.06	-63.63
85398	3.83	-9.96
85399	1.92	6.24
85400	-144.59	-94.42
85401	6.60	0.40
85402	-33.25	-2.14
85403	-4.00	-12.72
85404	-9.60	10.71
85405	-6.75	-8.27
85406	0.99	-9.69
85407	-2.00	0.10
85408	-140.32	-131.88
85409	4.40	-1.80
85410	-2.37	-14.63
85411	9.47	-1.38
85412	-1.80	-25.40
85413	42.20	-140.00
85414	75.54	-6.57
85415	4.14	-3.95
85416	-80.36	-168.24
85417	-1.09	10.16
85418	-0.50	-15.57
85419	17.76	-7.06
85420	5.82	-3.92
85421	-8.69	-25.35
85422	-71.01	-57.11
85423	16.93	-137.99
85424	-2.10	-4.60
85425	-172.06	-11.94
85426	-18.70	-17.80
85427	11.42	12.14
85428	-6.60	-15.07
85429	-34.68	11.37
85430	4.48	-9.76
85431	-18.71	-1.78
85432	4.21	46.43
85433	-2.50	48.70
85434	-3.70	23.70
85435	-3.23	-1.31
85436	-101.87	274.95
85437	-9.53	370.24
85438	0.02	-3.51
85439	3.58	-25.57
85440	-2.70	-4.50
85441	0.62	-13.76
85442	-8.50	-31.70
85443	-22.00	6.00
85444	-11.61	13.86
85445	-4.33	-7.18
85446	-11.57	-52.32
85447	-16.09	10.37
85448	3.43	4.71
85449	-1.14	-4.27
85450	13.31	-42.75
85451	3.94	-37.90
85452	-2.50	8.40
85453	-4.26	-14.77
85454	-21.95	-120.78
85455	5.67	4.73
85456	-169.02	-91.22
85457	-7.94	-16.35
85458	-3.40	-0.90
85459	3.24	4.39
85460	-17.40	9.40
85461	-0.27	-85.32
85462	-7.23	2.30
85463	-20.70	6.10
85464	1.50	-8.54
85465	-8.32	0.18
85466	-4.60	-19.00
85467	-1.40	-1.70
85468	25.80	-80.32
85469	0.89	-28.84
85470	-7.80	-63.30
85471	0.30	-5.42
85472	2.50	-87.30
85473	-5.98	-2.69
85474	-84.19	-130.18
85475	-24.40	21.40
85476	2.30	-2.12
85477	-5.93	-18.93
85478	-8.16	-31.78
85479	0.03	-26.55
85480	-10.12	-22.22
85481	6.80	-0.03
85482	-4.70	-5.80
85483	6.96	-12.30
85484	1.28	-14.26
85485	3.35	-7.43
85486	9.13	5.65
85487	-48.18	-24.44
85488	2.70	-10.40
85489	0.20	7.00
85490	3.20	-2.14
85491	3.20	27.80
85492	2.79	-1.46
85493	-4.95	-26.74
85494	34.46	-13.22
85495	26.50	8.35
85496	21.30	4.30
85497	-5.78	-20.80
85498	-1.37	-0.42
85499	-1.21	-10.42
85500	10.30	12.40
85501	2.90	7.17
85502	1.75	-7.06
85503	-14.12	-0.64
85504	-13.79	24.29
85505	-65.26	-161.56
85506	-115.75	-272.31
85507	-2.35	-5.27
85508	-8.00	-7.72
85509	4.60	18.00
85510	-12.70	-13.68
85511	-3.54	-3.27
85512	-3.76	-47.53
85513	-8.55	-39.45
85514	2.05	-7.97
85515	-3.38	-7.77
85516	1.02	-3.13
85517	-14.09	-8.53
85518	-10.90	-37.20
85519	-19.66	19.87
85520	2.59	-8.90
85521	3.50	-31.30
85522	17.60	3.80
85523	572.76	-880.16
85524	-33.79	-20.71
85525	-8.50	-4.08
85526	-4.00	-11.20
85527	3.83	-3.17
85528	-12.96	-19.72
85529	2.48	-33.03
85530	0.36	-1.67
85531	-1.54	-8.86
85532	-1.46	-122.03
85533	4.10	-176.20
85534	6.44	-7.69
85535	-22.05	34.49
85536	-24.00	-27.00
85537	-65.22	20.11
85538	16.73	-50.87
85539	-5.95	-4.64
85540	-9.71	-33.97
85541	-8.48	-24.44
85542	6.78	-23.27
85543	-1.85	-6.53
85544	-9.40	-14.60
85545	-11.70	11.10
85546	0.24	-16.58
85547	-2.27	-10.29
85548	-5.90	-16.90
85549	-2.90	-6.00
85551	21.56	23.48
85552	3.19	-92.95
85553	-11.02	-7.23
85554	-6.26	2.18
85555	1.20	3.90
85556	18.19	1.45
85557	-1.29	-17.85
85558	32.50	3.30
85559	-14.30	-22.48
85560	-1.70	-10.35
85561	-287.74	-74.61
85562	19.45	-12.89
85563	-14.13	-38.66
85564	-19.89	23.22
85565	-3.83	-13.94
85566	8.00	1.61
85567	-33.10	-124.90
85568	-2.32	-21.11
85569	0.97	-1.43
85570	-4.81	-16.25
85571	11.37	-12.34
85572	-18.91	32.06
85573	3.62	-9.15
85574	-0.60	-7.80
85575	0.66	-180.60
85576	18.80	7.30
85577	-1.15	-9.37
85578	2.30	-1.20
85579	-9.00	-9.70
85580	-5.00	-0.40
85581	-8.51	-10.49
85582	-188.70	-277.60
85583	-5.73	-78.03
85584	-4.96	-25.24
85585	-3.52	3.12
85586	-8.80	-5.05
85587	-5.69	2.68
85588	30.29	-70.65
85589	20.90	6.50
85590	-5.00	15.44
85591	-3.37	-2.25
85592	7.10	13.40
85593	3.80	7.30
85594	-17.80	-12.92
85595	14.60	-5.00
85596	-23.60	2.10
85597	-23.00	0.70
85598	-9.00	-3.50
85599	-1.71	-12.15
85600	1.40	3.03
85601	-4.56	-13.07
85602	-52.20	-11.04
85603	2.20	-5.80
85604	-17.83	-52.62
85605	4.00	-7.60
85606	-2.28	-9.35
85607	-10.90	4.70
85608	16.17	-18.26
85609	-17.32	-87.83
85610	1.30	-43.20
85611	-36.15	15.02
85612	2.71	6.29
85613	2.44	-1.94
85614	-3.65	-17.38
85615	8.99	-9.31
85616	-53.07	-60.55
85617	-1.60	5.50
85618	-13.40	-23.90
85619	18.14	-5.80
85620	1.70	-185.10
85621	-4.54	5.51
85622	-34.60	-69.00
85623	4.31	7.47
85624	-8.04	-19.29
85625	-9.07	-6.76
85626	-3.70	-35.70
85627	-1.50	-8.90
85628	0.56	-16.60
85629	1.60	20.60
85630	7.32	-1.04
85631	18.65	-11.91
85656	2.13	-14.44
85632	-31.06	-81.23
85633	30.51	-15.17
85634	31.84	-52.61
85635	1.23	-5.94
85636	-3.44	-20.20
85637	10.50	2.30
85638	-26.26	-43.68
85639	-14.12	134.38
85640	11.39	-2.43
85641	9.50	-13.40
85642	32.00	-6.10
85643	4.43	7.28
85644	-0.65	-6.43
85645	-7.66	6.57
85646	23.29	22.19
85647	-254.70	-183.70
85648	7.02	-9.85
85649	9.96	-32.67
85650	-223.68	-289.42
85651	-7.40	18.11
85652	0.00	-4.96
85653	175.27	75.94
85654	-0.94	7.35
85655	-10.40	23.80
85657	-0.58	26.55
85658	-11.23	3.50
85659	-2.80	-17.01
85660	-0.50	-8.20
85661	2.20	-4.30
85662	-0.05	-4.68
85663	-11.70	-18.79
85664	28.23	-103.58
85665	28.40	-250.20
85666	11.75	15.48
85667	-126.70	-179.60
85668	-0.69	-9.07
85669	-19.80	27.18
85670	-15.89	12.28
85671	0.10	-3.60
85672	5.59	8.16
85673	0.20	-28.50
85674	-23.46	-17.55
85675	8.10	-27.30
85676	0.50	-6.10
85677	0.74	-1.63
85678	7.35	-20.73
85679	-2.00	1.30
85680	-5.25	-6.50
85681	-28.90	-3.30
85682	40.00	-26.60
85683	-113.30	130.30
85684	4.20	-23.90
85685	0.40	-17.20
85686	-219.50	189.20
85687	-13.50	-23.68
85688	1.35	12.82
85689	-4.10	-0.18
85690	0.09	-46.79
85691	-0.38	-1.67
85692	13.30	-13.91
85693	18.80	16.68
85694	-12.85	-52.93
85695	-4.95	18.94
85696	-5.30	-29.90
85697	-25.99	-75.00
85698	22.46	6.54
85699	55.77	9.63
85700	-4.40	-28.80
85701	0.40	-1.10
85702	-4.80	72.30
85703	-26.14	-10.66
85704	-26.59	110.73
85705	65.70	23.80
85706	2.92	-3.31
85707	2.68	-30.49
85708	-0.77	-2.45
85709	2.38	5.29
85710	-9.04	-39.26
85711	-10.73	-26.50
85712	1.41	-2.36
85713	-1.30	2.10
85714	-7.25	-2.57
85715	3.73	16.27
85716	-9.99	-16.33
85717	-4.27	11.04
85718	-3.40	2.33
85719	6.51	-27.34
85720	-2.58	-3.28
85721	12.73	2.19
85722	-5.72	-9.19
85723	1.10	6.90
85724	-8.10	-15.30
85725	10.21	-8.48
85726	-74.71	-76.83
85727	-56.80	-100.00
85728	-1.84	-7.95
85729	-2.07	-5.37
85730	-20.26	5.23
85731	-4.51	-4.51
85732	19.99	-25.25
85733	-3.40	8.50
85734	0.60	3.10
85735	-2.05	-3.72
85736	-14.16	14.84
85737	1.10	1.40
85738	-49.18	-18.16
85739	4.54	-24.15
85740	-5.20	-27.90
85741	28.30	-62.20
85742	-5.73	-16.82
85743	1.16	-7.03
85744	-21.28	-50.63
85745	10.83	22.72
85746	-17.70	-6.66
85747	-36.16	24.70
85748	6.83	-11.06
85749	-18.18	19.35
85750	5.21	-3.66
85751	-0.26	-3.70
85752	2.79	-7.36
85753	-29.87	-209.79
85755	2.60	-25.80
85756	35.30	44.50
85757	-274.65	-105.83
85758	-7.00	-33.66
85759	-14.35	13.58
85760	-2.25	-42.71
85761	18.43	-23.08
85762	-9.54	-11.28
85763	86.00	-103.70
85764	-2.10	-3.80
85765	-8.80	-42.70
85766	-15.19	-13.53
85767	-3.25	-7.28
85768	-37.74	-44.96
85769	17.70	4.50
85770	9.60	-7.60
85771	-28.71	-48.80
85772	-20.77	45.37
85773	-10.96	-6.82
85774	137.39	-91.15
85775	1.20	-17.30
85776	-4.66	-21.53
85777	-1.45	7.08
85779	0.04	-4.11
85780	0.60	-7.40
85781	-7.10	-125.00
85782	-2.70	-15.70
85783	-3.10	-23.90
85784	-7.22	-0.01
85785	2.65	14.26
85786	-8.30	-31.66
85787	8.78	-11.83
85788	1.10	-5.20
85789	0.98	14.31
85790	6.76	25.92
85791	-0.93	-10.74
85792	-33.17	-67.22
85793	-5.34	-53.76
85794	1.46	-6.79
85795	-6.11	7.63
85796	1.90	-10.50
85797	12.22	-108.52
85798	-3.01	6.53
85799	-36.32	-20.19
85800	7.18	-4.84
85801	2.55	-0.81
85802	-39.45	-22.72
85803	0.94	-6.05
85804	15.79	-15.04
85805	-13.60	131.80
85806	9.62	-5.63
85807	-1.12	-21.97
85808	-1.53	-4.67
85809	-3.50	-0.90
85810	-239.81	63.09
85811	1.58	-8.11
85812	3.00	-12.90
85813	-4.29	-4.52
85814	-134.40	-62.40
85815	-31.20	-62.00
85816	0.36	-2.77
85817	10.50	-13.50
85818	0.40	0.80
85819	147.39	54.31
85820	2.40	-3.10
85821	-8.18	2.47
85822	9.50	54.60
85823	-6.83	-17.72
85824	-22.41	-10.43
85825	35.90	-27.40
85826	2.60	14.30
85827	2.10	-3.10
85828	-5.73	23.15
85829	142.65	62.43
85830	18.32	23.69
85831	-62.62	-193.09
85832	-11.96	-28.03
85833	-21.58	-36.79
85834	-6.27	-24.03
85835	-1.80	1.40
85836	-9.30	-0.10
85837	19.34	12.47
85838	-1.93	-47.86
85839	-10.54	-33.15
85840	13.70	36.14
85841	-2.18	-3.83
85842	-0.82	45.64
85843	-10.35	-11.93
85844	8.08	5.61
85845	-6.71	16.27
85846	32.70	10.80
85847	0.54	2.21
85848	-5.50	-15.50
85849	-6.34	-6.92
85900	-12.52	-2.21
85850	-221.66	176.35
85851	-0.52	-3.12
85852	-65.00	30.40
85853	8.00	-6.90
85854	-4.54	-20.85
85855	-332.16	-86.72
85856	1.76	-17.94
85857	-20.54	5.03
85858	89.84	-17.28
85859	6.98	-96.26
85860	-6.37	-7.40
85861	-1.20	-10.00
85862	-3.41	20.31
85863	-11.80	24.70
85864	0.78	-46.73
85865	0.99	2.50
85866	17.92	-14.01
85867	-12.20	-39.65
85868	2.90	17.30
85869	-7.06	-17.95
85870	-4.60	13.78
85871	-15.02	-13.55
85872	0.71	19.89
85873	4.00	-16.70
85874	1.30	-9.08
85875	-2.90	15.10
85876	2.54	-4.47
85877	-19.35	-116.51
85878	-5.70	-3.00
85879	-11.77	8.72
85880	-4.34	-1.53
85881	-2.03	-2.37
85882	28.51	-26.56
85883	-11.46	-7.74
85884	18.40	0.94
85885	-1.46	-5.16
85886	0.13	-10.72
85887	-158.17	381.86
85888	-67.59	-61.80
85889	4.02	-3.37
85890	17.72	-0.72
85891	-12.85	22.44
85892	12.75	-12.41
85893	-19.87	-49.15
85894	5.06	7.60
85895	4.29	10.24
85896	3.63	-24.10
85897	-0.39	9.32
85898	-2.90	-27.60
85899	-6.27	-3.96
85901	-3.61	16.05
85902	4.60	-6.40
85903	1.73	-10.27
85904	-5.08	2.42
85905	-13.18	-9.34
85906	-5.53	51.46
85907	-7.66	-7.81
85908	5.08	-39.20
85909	2.07	-40.18
85910	-19.58	-14.61
85911	-55.06	22.37
85912	-28.03	-91.54
85913	16.48	-52.97
85914	3.08	-16.88
85915	-39.24	-60.38
85916	-18.30	5.83
85917	-9.77	-16.71
85918	-7.89	-17.72
85919	1.70	-6.50
85920	94.20	-72.71
85921	-10.69	-25.20
85922	-41.64	-95.34
85923	6.96	5.08
85924	7.68	-0.20
86021	-21.23	6.31
85925	-13.21	-11.14
85926	14.17	36.49
85927	-8.53	-30.80
85928	-0.10	-2.82
85929	-3.59	-4.97
85930	-5.20	-56.80
85931	5.10	14.30
85932	0.76	27.26
85933	-20.38	-155.92
85934	22.77	-74.40
85935	-5.42	-19.51
85936	-9.42	-20.06
85937	1.21	-3.71
85938	-27.83	-6.13
85939	-5.71	-7.02
85940	-16.69	-57.34
85941	13.48	15.25
85942	0.43	-25.60
85943	7.55	9.66
85944	-12.87	-59.44
85945	-5.71	7.24
85946	-9.00	-1.80
85947	3.36	-17.39
85948	14.88	-17.80
85949	8.07	31.51
85950	5.86	-25.85
85951	-52.17	14.42
85952	-29.40	-13.35
85953	-6.63	-50.06
85954	-16.69	-68.61
85955	4.13	-1.71
85956	3.81	0.96
85957	1.81	-3.74
85958	13.47	41.57
85959	0.10	-1.10
85960	-46.48	-403.97
85961	4.28	-7.79
85962	-12.18	-29.02
85963	-40.97	-30.30
85964	50.64	-133.12
85965	20.00	-8.70
85966	12.25	-0.16
85967	-1.36	-4.80
85968	-4.07	-9.60
85969	39.53	-297.52
85970	-1.20	-41.10
85971	-1.21	-6.23
85972	-4.46	-8.48
85973	1.00	-5.67
85974	1.79	1.48
85975	-33.03	39.31
85976	15.05	-30.41
85977	-77.90	305.80
85978	-14.13	-11.66
85979	-0.21	-29.70
85980	-1.39	-16.39
85981	-17.86	9.40
85982	23.21	-25.17
85983	-0.99	-37.39
85984	-9.98	-8.40
85985	3.26	-1.08
85986	14.41	-3.10
85987	-4.41	-1.83
85988	0.42	-17.62
85989	124.57	-167.44
85990	8.23	-5.86
85991	1.30	-0.81
85992	-16.03	9.72
85993	-22.39	-42.03
85994	-10.41	-12.08
85995	-3.60	-18.40
85996	-2.27	3.41
85997	-9.95	-8.65
85998	5.00	-7.80
85999	-139.51	-87.32
86000	-0.13	6.90
86001	-41.80	-49.12
86002	-16.57	-34.70
86003	-0.81	0.51
86004	0.15	-1.75
86005	12.08	1.85
86006	7.00	6.50
86007	2.19	2.35
86008	39.34	-47.51
86009	4.78	22.92
86010	-19.80	-43.50
86011	-1.30	-1.80
86012	6.60	5.00
86013	-465.70	378.90
86014	0.92	-1.02
86015	4.74	5.75
86016	-4.53	22.42
86017	-3.49	-6.26
86019	3.20	2.50
86020	4.47	0.54
86022	-15.14	-12.81
86023	4.99	-12.46
86024	16.40	-69.60
86025	-3.94	-7.22
86026	-0.42	-6.65
86027	-4.46	-2.04
86028	-1.17	-2.74
86029	-3.56	-2.23
86030	-17.30	-3.60
86031	5.21	-8.44
86032	110.08	-222.61
86033	14.27	-17.20
86034	7.54	-12.72
86035	2.84	-2.35
86036	265.40	-520.90
86037	-19.89	-19.26
86038	-135.33	-169.72
86039	-18.80	13.10
86040	-5.47	-2.30
86041	2.07	2.78
86042	6.22	-6.02
86043	-6.70	-28.80
86044	-30.13	-41.24
86045	-1.26	-30.24
86046	-1.50	-2.30
86047	-2.98	28.06
86048	12.88	-25.45
86049	-25.23	-31.08
86050	-3.44	22.63
86051	-315.40	-225.00
86052	-4.78	-15.33
86053	-28.22	0.04
86054	13.88	-22.29
86055	4.16	13.22
86056	-35.15	49.04
86057	48.90	453.30
86058	9.66	1.64
86059	-4.89	-8.20
86060	-2.10	-8.80
86061	2.38	-2.06
86062	-336.53	-305.84
86063	71.61	-313.40
86064	-5.41	-18.38
86065	7.90	3.10
86066	10.01	-10.73
86067	12.14	-74.07
86068	-0.76	0.00
86069	-12.84	-10.03
86070	-8.50	-20.00
86071	2.87	-5.03
86072	57.90	-1.82
86073	3.63	-4.75
86074	5.54	-44.66
86075	-17.80	-38.59
86076	-0.65	-4.85
86077	2.40	22.51
86078	-0.10	-2.50
86079	-41.36	-38.70
86080	1.69	-2.92
86081	5.05	-1.04
86082	-19.65	-4.65
86083	79.13	24.36
86084	-0.50	-10.88
86085	2.57	-39.27
86086	-72.69	-77.49
86087	258.60	-514.20
86088	-4.66	-7.75
86089	2.17	-17.46
86090	-15.90	-137.90
86091	-22.16	-48.54
86092	-23.10	-38.60
86093	-8.95	-17.59
86144	6.42	-5.30
86094	2.60	16.00
86095	-2.90	-7.20
86096	9.24	3.58
86097	-1.35	41.48
86098	-9.52	-35.27
86099	10.57	-23.73
86100	-4.60	-3.46
86101	-54.00	-24.30
86102	-6.25	42.71
86103	-1.02	-14.65
86104	2.02	-10.89
86105	-14.01	-39.89
86106	3.30	-9.70
86107	-5.04	10.27
86108	11.67	-14.14
86109	-6.44	-1.10
86110	15.85	13.94
86111	-19.40	7.60
86112	-0.57	24.70
86113	0.31	134.09
86114	20.82	12.89
86115	-0.02	-4.69
86116	-0.02	-1.16
86117	-0.41	-3.73
86118	6.00	-15.50
86119	-10.46	-51.79
86120	-0.68	-21.29
86121	-7.20	-71.50
86122	9.87	-1.55
86123	-0.68	0.95
86124	-5.81	-3.13
86125	-15.06	-11.51
86126	0.87	-5.10
86127	2.57	-23.64
86128	-9.20	-31.54
86129	-7.91	27.27
86130	1.37	29.51
86131	2.05	-0.86
86132	2.81	-5.79
86133	2.72	-17.81
86134	-4.10	-12.49
86135	124.02	-40.39
86136	-12.16	-20.72
86137	6.98	3.09
86138	-163.00	-68.30
86139	0.50	-7.26
86140	-2.16	-4.40
86141	91.54	-36.38
86142	-44.87	-86.29
86143	-97.17	-99.80
86145	-3.75	-14.47
86146	-1.40	-1.91
86147	-7.66	-24.10
86148	19.26	-14.06
86149	-0.61	-0.81
86150	5.87	13.64
86151	12.37	1.20
86152	-18.05	13.63
86153	-5.22	-69.53
86154	-15.85	-18.86
86155	-4.99	-5.12
86156	2.17	1.32
86157	53.47	-10.98
86158	-9.15	-4.59
86159	0.73	-8.57
86160	4.66	-10.15
86161	3.40	-6.45
86162	-320.48	-1270.09
86163	-3.89	0.16
86164	-0.42	-14.70
86165	-7.05	3.87
86166	8.00	18.10
86167	-11.28	-19.39
86168	3.53	-16.30
86217	-2.99	14.80
86169	-55.60	55.93
86170	-7.60	-202.10
86171	7.20	0.60
86172	9.75	-46.59
86173	98.50	-142.30
86174	3.44	10.68
86175	3.49	0.63
86176	0.30	-13.20
86177	-6.54	-21.34
86178	29.67	-5.43
86179	0.26	5.04
86180	-6.20	-56.60
86181	3.77	-13.98
86182	32.37	63.15
86183	-3.91	10.77
86184	-42.80	-210.30
86185	7.18	2.16
86186	0.54	0.38
86187	11.80	81.10
86188	10.16	-20.21
86189	-43.19	-89.67
86190	-6.48	-2.55
86191	12.63	-2.46
86192	-5.03	11.97
86193	-147.90	-9.07
86194	-1.72	-5.92
86195	5.65	-8.96
86196	6.30	-12.80
86197	-5.55	0.47
86198	-7.56	-11.31
86199	-106.50	-80.90
86200	-4.44	-16.50
86201	1.80	321.10
86202	17.44	36.38
86203	0.80	-2.17
86204	-0.05	-0.41
86205	1.96	3.56
86206	-13.11	24.12
86207	8.40	-0.89
86208	-104.04	-63.99
86209	-27.60	56.75
86210	-0.31	-12.33
86211	7.89	13.54
86212	-3.12	-7.85
86213	-25.18	-17.37
86214	-708.98	-937.40
86215	4.79	20.03
86216	7.10	-14.10
86218	5.55	-4.93
86219	23.94	15.01
86220	9.45	-12.39
86221	-89.90	238.90
86222	13.20	-15.99
86223	-0.10	-10.10
86224	-53.24	37.19
86225	-5.06	-28.57
86226	55.64	48.62
86227	1.07	-12.76
86228	6.06	-0.95
86229	12.20	33.80
86230	-3.17	0.51
86231	1.40	0.90
86232	29.98	78.57
86233	-3.28	-10.84
86234	8.33	29.67
86235	-3.76	9.71
86236	-4.45	-30.32
86237	15.56	-56.42
86238	0.10	-3.80
86239	-5.11	40.96
86240	-12.15	-20.47
86241	6.20	-31.90
86242	-35.82	-1.98
86243	-3.43	-6.81
86244	-19.90	-44.40
86245	-12.07	47.69
86246	0.57	-2.99
86247	-17.80	-228.00
86248	0.90	-88.38
86249	1.95	-9.07
86250	20.61	-10.97
86251	-3.90	5.58
86252	-17.80	-25.90
86253	-2.27	-0.86
86254	-9.30	8.30
86255	-1.76	-1.00
86256	0.18	-20.43
86258	-2.30	2.60
86259	-12.70	-4.40
86260	2.19	-2.20
86262	-14.02	-3.46
86263	-40.10	-60.70
86264	0.31	4.15
86265	-32.40	-36.74
86266	-0.79	0.50
86290	-0.86	-11.04
86267	19.64	33.66
86268	24.48	-25.60
86269	0.21	-1.76
86270	3.21	-66.76
86271	-1.98	0.21
86272	-5.90	5.00
86273	-1.51	-17.17
86274	0.30	7.10
86275	-6.49	20.25
86276	3.54	-5.13
86277	2.50	-14.20
86278	-32.20	-27.70
86279	2.50	-6.60
86280	-2.67	-7.80
86281	2.28	-71.02
86282	-153.20	-139.40
86283	0.24	-14.28
86284	-11.31	-20.44
86285	-5.23	-19.12
86286	-9.70	-131.60
86287	926.70	983.16
86288	29.98	-4.06
86289	182.62	-358.43
86291	-0.87	-8.02
86292	121.32	9.01
86293	-8.49	-24.45
86294	-48.00	-36.10
86295	0.80	-21.63
86296	3.25	-6.61
86297	0.76	-6.06
86298	-16.96	42.83
86299	0.08	-8.35
86300	-27.90	-53.97
86301	10.50	-11.00
86302	10.40	56.80
86303	-1.55	-15.67
86304	-3.25	-31.81
86305	-50.98	-149.89
86306	-76.16	-50.23
86307	6.33	-32.49
86308	2.63	-13.18
86309	21.17	-14.73
86310	9.46	2.58
86311	-5.08	-29.25
86312	0.25	-12.81
86313	-14.06	-8.39
86314	-35.76	-64.07
86315	-6.66	5.46
86316	0.23	-9.42
86317	-7.27	-15.19
86318	-10.27	-20.39
86319	1.32	11.47
86320	8.94	3.74
86321	-187.10	-203.60
86322	-0.25	-15.65
86323	8.86	10.70
86324	-27.44	-19.77
86325	29.55	1.26
86326	18.75	-23.16
86327	-443.37	-153.55
86328	-10.20	-31.50
86329	-6.42	23.42
86330	-0.24	-2.89
86331	-1.81	-9.83
86332	-6.64	-1.40
86333	3.40	11.90
86334	-0.53	-28.59
86335	15.22	-48.75
86336	14.54	-0.21
86338	8.06	-18.57
86339	-25.08	-32.69
86340	-121.90	315.10
86341	-3.94	-11.55
86342	-7.05	-10.23
86343	-11.57	-19.94
86344	3.48	-12.85
86345	-4.13	-1.72
86346	-22.83	46.31
86347	83.01	-4.38
86348	-0.16	5.41
86349	8.09	10.82
86350	-9.48	-0.51
86351	5.73	1.31
86352	-26.70	-13.20
86353	-6.91	-1.40
86354	-3.20	12.50
86355	-9.62	12.12
86356	-9.60	-29.40
86357	20.61	-18.32
86358	-3.51	-9.82
86359	-13.00	-29.20
86360	-34.10	-22.90
86361	-12.64	30.18
86362	-11.60	-12.50
86363	5.50	-1.50
86364	-2.19	-3.02
86365	33.21	-25.92
86366	8.96	-3.53
86367	-6.89	5.12
86368	-55.00	-154.30
86369	-21.40	9.50
86370	31.31	5.56
86371	1.94	19.96
86372	15.83	8.49
86373	-21.41	43.46
86374	-0.90	6.10
86375	-231.35	-166.88
86376	-72.74	-74.81
86377	3.60	-15.20
86378	-17.03	-92.13
86379	45.10	-23.20
86380	-0.49	1.62
86381	-0.99	4.58
86382	-9.21	-112.12
86383	-6.89	-2.25
86384	3.50	-2.83
86385	-9.81	-74.57
86386	-2.25	-5.23
86387	5.80	-6.17
86388	-2.02	-14.74
86389	1.29	-10.49
86390	5.50	-41.27
86391	45.84	-22.91
86392	-37.49	-15.04
86393	13.59	-18.27
86394	34.33	-66.31
86395	7.03	7.56
86396	13.76	-6.80
86397	-15.40	-13.40
86398	-5.80	36.20
86399	-2.32	-44.66
86400	-178.50	-99.80
86401	-1.36	-16.15
86402	-1.08	-2.72
86403	9.95	-6.71
86404	-2.57	-14.16
86406	-6.23	-13.91
86407	-6.35	33.28
86408	57.24	-22.80
86409	-5.74	-0.98
86410	-8.85	-9.58
86411	-403.03	-72.94
86412	-42.20	-63.20
86413	-5.40	31.07
86414	-9.10	3.20
86415	124.70	-79.40
86416	-9.79	-5.18
86417	15.20	-12.90
86418	-1.29	-2.09
86419	88.63	-4.88
86420	20.00	-4.60
86421	0.16	-11.49
86422	-25.90	28.53
86423	12.50	-201.30
86424	-2.20	-36.60
86425	19.29	-26.10
86426	-2.52	-9.45
86427	3.20	-23.60
86428	-0.92	38.40
86429	12.70	12.20
86430	5.28	23.63
86431	-497.81	-820.35
86432	-5.10	-5.20
86433	5.28	-15.60
86434	-2.65	-2.30
86458	1.82	-14.37
86435	-0.50	-24.34
86436	-19.18	-30.37
86437	2.10	-7.40
86438	-103.15	-85.20
86439	-3.99	7.68
86440	-8.27	-1.11
86441	5.70	-10.50
86442	-5.60	-65.15
86443	-366.59	74.55
86444	6.90	-5.10
86445	-0.07	-14.72
86446	-11.46	5.16
86447	9.13	-70.22
86448	-3.35	-11.73
86449	-5.90	-13.30
86450	7.85	1.29
86451	3.76	-4.88
86452	-0.54	-2.08
86453	-103.84	-184.84
86454	-39.17	-39.87
86455	-12.56	-31.79
86456	-21.04	107.31
86457	-34.00	-13.60
86459	-87.08	-86.25
86460	-4.52	-0.55
86461	-8.49	9.62
86462	-10.12	10.86
86463	-6.92	-13.33
86464	-15.13	-33.93
86465	41.47	82.91
86466	-47.78	-27.61
86467	7.43	3.05
86468	-2.16	-6.20
86469	-4.63	-16.39
86470	-23.14	-24.25
86471	14.10	-75.90
86472	12.51	-73.04
86473	10.59	29.03
86474	3.20	-7.82
86475	-8.50	6.23
86476	-5.10	-10.80
86477	-4.56	-16.97
86478	-1.83	3.66
86479	-6.27	-72.63
86480	1.00	-14.20
86481	56.00	125.62
86507	5.13	-17.92
86482	5.80	140.10
86483	0.15	-19.17
86484	-1.88	-10.33
86485	-38.08	-1.98
86486	103.60	-176.57
86487	-2.55	-5.29
86488	-13.80	-6.00
86489	-26.04	-33.58
86490	2.60	-1.50
86491	-5.22	-12.88
86492	4.42	8.17
86493	28.89	-7.40
86494	0.10	-13.90
86495	22.06	-10.31
86496	-64.00	-59.10
86497	-2.08	-28.12
86498	21.19	-17.13
86499	-3.85	22.39
86500	-4.90	-48.70
