# Locations file.  This file is used to create the location list as used
# in the location selection dialog.
# Format:
# + One record per line
# + Fields in a record are delimited with the tab character
# + Line beginning with a # character are comments
# + Field are as follows:
#   - LocationName
#   - Provice/State
#   - Region (Code/Full English Name)
#   - Type code (C/B=Capital, R=Regional capital,N=Normal city,
#                O=Observatory, L=lander, I=spacecraft impact
#                A=spacecraft crash
#   - Population (thousand)
#   - Latitude (deg[N/S])
#   - Longitude (deg[E/W])
#   - Altitude (meters)
#   - Light Pollution (1-9 Bortle scale, empty=auto)
#   - TimeZone (empty=auto)
#   - Planet (empty=Earth)
#   - LandscapeKey (empty=auto)
Rotterdam	New York	09	N	20.652	42.78702N	73.97096W	101	5	America/New_York
Rye	New York	09	N	16.046	40.98065N	73.68374W	16	5	America/New_York
Saratoga Springs	New York	09	N	27.765	43.08313N	73.78457W	96	5	America/New_York
Sayville	New York	09	N	16.853	40.73593N	73.08206W	9	5	America/New_York
Scarsdale	New York	09	N	17.885	41.0051N	73.78458W	76	5	America/New_York
Schenectady	New York	09	N	65.305	42.81424N	73.93957W	78	6	America/New_York
Seaford	New York	09	N	15.294	40.66593N	73.48818W	5	5	America/New_York
Selden	New York	09	N	19.851	40.86649N	73.03566W	31	5	America/New_York
Sheepshead Bay	New York	09	N	122.534	40.59122N	73.94458W	4	7	America/New_York
Shirley	New York	09	N	27.854	40.80149N	72.8676W	18	5	America/New_York
Smithtown	New York	09	N	26.47	40.85593N	73.20067W	24	5	America/New_York
South Ozone Park	New York	09	N	75.878	40.6701N	73.81902W	9	6	America/New_York
Springfield Gardens	New York	09	N	30.515	40.66312N	73.76221W	5	5	America/New_York
Spring Valley	New York	09	N	32.598	41.11315N	74.04375W	139	5	America/New_York
Staten Island	New York	09	N	468.73	40.56233N	74.13986W	23	7	America/New_York
Sunnyside	New York	09	N	49.833	40.73982N	73.93542W	6	5	America/New_York
Syosset	New York	09	N	18.829	40.82621N	73.50207W	66	5	America/New_York
Syracuse	New York	09	N	144.142	43.04812N	76.14742W	129	7	America/New_York
Terrace Heights	New York	09	N	15.421	40.72149N	73.7693W	52	5	America/New_York
Throgs Neck	New York	09	N	33.683	40.8226N	73.81958W	10	5	America/New_York
Tremont	New York	09	N	22.87	40.84954N	73.90569W	35	5	America/New_York
Troy	New York	09	N	49.906	42.72841N	73.69179W	17	5	America/New_York
Uniondale	New York	09	N	24.759	40.70038N	73.59291W	18	5	America/New_York
Unionport	New York	09	N	23.895	40.82732N	73.85013W	12	5	America/New_York
University Heights	New York	09	N	27.935	40.8601N	73.9093W	54	5	America/New_York
Utica	New York	09	N	61.1	43.1009N	75.23266W	143	6	America/New_York
Valley Stream	New York	09	N	37.962	40.66427N	73.70846W	7	5	America/New_York
Van Nest	New York	09	N	23.7	40.84843N	73.86375W	15	5	America/New_York
Vestal	New York	09	N	28.043	42.08507N	76.05381W	256	5	America/New_York
Wakefield	New York	09	N	52.201	40.89788N	73.85236W	52	6	America/New_York
Wantagh	New York	09	N	18.871	40.68371N	73.51013W	12	5	America/New_York
Washington Heights	New York	09	N	152.613	40.8501N	73.93541W	61	7	America/New_York
Watertown	New York	09	N	26.78	43.97478N	75.91076W	146	5	America/New_York
West Albany	New York	09	N	93.794	42.68313N	73.77845W	59	6	America/New_York
West Babylon	New York	09	N	43.213	40.71816N	73.35429W	14	5	America/New_York
West Hempstead	New York	09	N	18.862	40.70482N	73.65013W	21	5	America/New_York
West Islip	New York	09	N	28.335	40.70621N	73.30623W	9	5	America/New_York
West Seneca	New York	09	N	44.711	42.85006N	78.79975W	184	5	America/New_York
Westbury	New York	09	N	15.379	40.75566N	73.58763W	33	5	America/New_York
White Plains	New York	09	N	58.459	41.03399N	73.76291W	82	6	America/New_York
Whitestone	New York	09	N	36.984	40.79455N	73.81847W	18	5	America/New_York
Williamsburg	New York	09	N	33	40.71427N	73.95347W	7	5	America/New_York
Woodhaven	New York	09	N	36.555	40.68927N	73.85791W	13	5	America/New_York
Woodmere	New York	09	N	17.121	40.63205N	73.71263W	13	5	America/New_York
Woodrow	New York	09	N	21.005	40.54344N	74.19764W	40	5	America/New_York
Woodside	New York	09	N	41.981	40.74538N	73.90541W	20	5	America/New_York
Yonkers	New York	09	N	201.116	40.93121N	73.89875W	33	7	America/New_York
Akron	Ohio	09	N	197.542	41.08144N	81.51901W	295	7	America/New_York
Alliance	Ohio	09	N	22.055	40.91534N	81.10593W	354	5	America/New_York
Ashland	Ohio	09	N	20.317	40.86867N	82.31822W	325	5	America/New_York
Ashtabula	Ohio	09	N	18.371	41.86505N	80.78981W	210	5	America/New_York
Aurora	Ohio	09	N	15.838	41.31755N	81.34539W	342	5	America/New_York
Austintown	Ohio	09	N	29.677	41.10172N	80.76452W	345	5	America/New_York
Avon	Ohio	09	N	22.544	41.45171N	82.03542W	201	5	America/New_York
Avon Center	Ohio	09	N	15.724	41.45976N	82.01959W	209	5	America/New_York
Avon Lake	Ohio	09	N	23.453	41.50532N	82.0282W	188	5	America/New_York
Barberton	Ohio	09	N	26.234	41.01283N	81.60512W	292	5	America/New_York
Bay Village	Ohio	09	N	15.402	41.48477N	81.92208W	192	5	America/New_York
Berea	Ohio	09	N	18.874	41.36616N	81.8543W	238	5	America/New_York
Boardman	Ohio	09	N	35.376	41.02423N	80.66285W	336	5	America/New_York
Bowling Green	Ohio	09	N	31.246	41.37477N	83.65132W	213	5	America/New_York
Broadview Heights	Ohio	09	N	19.229	41.31394N	81.68513W	362	5	America/New_York
Brook Park	Ohio	09	N	18.809	41.39838N	81.80458W	241	5	America/New_York
Brunswick	Ohio	09	N	34.689	41.23811N	81.8418W	359	5	America/New_York
Canton	Ohio	09	N	71.885	40.79895N	81.37845W	329	6	America/New_York
Cleveland	Ohio	09	N	388.072	41.4995N	81.69541W	204	7	America/New_York
Collinwood	Ohio	09	N	34.22	41.55838N	81.56929W	194	5	America/New_York
Cuyahoga Falls	Ohio	09	N	49.146	41.13394N	81.48456W	310	5	America/New_York
Defiance	Ohio	09	N	16.776	41.28449N	84.35578W	206	5	America/New_York
Delaware	Ohio	09	N	37.995	40.29867N	83.06797W	262	5	America/New_York
Dublin	Ohio	09	N	45.098	40.09923N	83.11408W	253	5	America/New_York
East Cleveland	Ohio	09	N	17.344	41.53311N	81.57901W	210	5	America/New_York
Eastlake	Ohio	09	N	18.232	41.65394N	81.45039W	192	5	America/New_York
Elyria	Ohio	09	N	53.775	41.36838N	82.10765W	222	6	America/New_York
Euclid	Ohio	09	N	47.676	41.5931N	81.52679W	189	5	America/New_York
Fairview Park	Ohio	09	N	16.407	41.44144N	81.8643W	227	5	America/New_York
Findlay	Ohio	09	N	41.149	41.04422N	83.64993W	238	5	America/New_York
Fremont	Ohio	09	N	16.297	41.35033N	83.12186W	192	5	America/New_York
Gahanna	Ohio	09	N	34.59	40.01923N	82.87934W	244	5	America/New_York
Garfield Heights	Ohio	09	N	28.097	41.417N	81.60596W	290	5	America/New_York
Glenville	Ohio	09	N	23.559	41.53338N	81.61735W	193	5	America/New_York
Green	Ohio	09	N	25.898	40.94589N	81.48317W	351	5	America/New_York
Hilliard	Ohio	09	N	33.649	40.0334N	83.15825W	284	5	America/New_York
Hough	Ohio	09	N	16.359	41.512N	81.63652W	201	5	America/New_York
Hudson	Ohio	09	N	22.437	41.24006N	81.44067W	327	5	America/New_York
Kent	Ohio	09	N	29.81	41.15367N	81.35789W	327	5	America/New_York
Lakewood	Ohio	09	N	50.656	41.48199N	81.79819W	216	6	America/New_York
Lima	Ohio	09	N	37.873	40.74255N	84.10523W	271	5	America/New_York
Lorain	Ohio	09	N	63.647	41.45282N	82.18237W	187	6	America/New_York
Mansfield	Ohio	09	N	46.83	40.75839N	82.51545W	382	5	America/New_York
Maple Heights	Ohio	09	N	22.631	41.41533N	81.56596W	277	5	America/New_York
Marion	Ohio	09	N	36.363	40.58867N	83.12852W	301	5	America/New_York
Marysville	Ohio	09	N	22.817	40.23645N	83.36714W	303	5	America/New_York
Massillon	Ohio	09	N	32.252	40.79672N	81.52151W	292	5	America/New_York
Mayfield Heights	Ohio	09	N	18.84	41.51922N	81.4579W	331	5	America/New_York
Medina	Ohio	09	N	26.339	41.13839N	81.86375W	332	5	America/New_York
Mentor	Ohio	09	N	46.901	41.66616N	81.33955W	211	5	America/New_York
Middleburg Heights	Ohio	09	N	15.696	41.36144N	81.81291W	259	5	America/New_York
Mount Vernon	Ohio	09	N	16.742	40.3934N	82.48572W	311	5	America/New_York
New Philadelphia	Ohio	09	N	17.484	40.48979N	81.44567W	277	5	America/New_York
Newark	Ohio	09	N	47.986	40.05812N	82.40126W	260	5	America/New_York
Niles	Ohio	09	N	18.651	41.18284N	80.76536W	271	5	America/New_York
North Canton	Ohio	09	N	17.441	40.87589N	81.40234W	352	5	America/New_York
North Olmsted	Ohio	09	N	32.004	41.4156N	81.92347W	231	5	America/New_York
North Ridgeville	Ohio	09	N	32.483	41.38949N	82.01903W	222	5	America/New_York
North Royalton	Ohio	09	N	30.311	41.31366N	81.72457W	364	5	America/New_York
Norwalk	Ohio	09	N	16.827	41.24255N	82.61573W	223	5	America/New_York
Oregon	Ohio	09	N	20.102	41.64366N	83.48688W	184	5	America/New_York
Painesville	Ohio	09	N	19.776	41.72449N	81.24566W	208	5	America/New_York
Parma	Ohio	09	N	79.937	41.40477N	81.72291W	264	6	America/New_York
Parma Heights	Ohio	09	N	20.246	41.39005N	81.75958W	262	5	America/New_York
Perrysburg	Ohio	09	N	21.423	41.557N	83.62716W	195	5	America/New_York
Piqua	Ohio	09	N	20.79	40.14477N	84.24244W	267	5	America/New_York
Rocky River	Ohio	09	N	20.376	41.4756N	81.8393W	210	5	America/New_York
Sandusky	Ohio	09	N	25.212	41.44894N	82.70796W	183	5	America/New_York
Shaker Heights	Ohio	09	N	27.646	41.47394N	81.53707W	320	5	America/New_York
Sidney	Ohio	09	N	20.858	40.28422N	84.1555W	293	5	America/New_York
Solon	Ohio	09	N	23.043	41.38978N	81.44123W	318	5	America/New_York
South Euclid	Ohio	09	N	21.794	41.52311N	81.51846W	291	5	America/New_York
Steubenville	Ohio	09	N	18.219	40.36979N	80.63396W	318	5	America/New_York
Stow	Ohio	09	N	34.797	41.1595N	81.44039W	331	5	America/New_York
Streetsboro	Ohio	09	N	16.312	41.23922N	81.34594W	343	5	America/New_York
Strongsville	Ohio	09	N	44.668	41.3145N	81.83569W	283	5	America/New_York
Sylvania	Ohio	09	N	18.965	41.71894N	83.71299W	207	5	America/New_York
Tallmadge	Ohio	09	N	17.512	41.10145N	81.44178W	343	5	America/New_York
Tiffin	Ohio	09	N	17.687	41.1145N	83.17797W	227	5	America/New_York
Toledo	Ohio	09	N	279.789	41.66394N	83.55521W	189	7	America/New_York
Troy	Ohio	09	N	25.659	40.0395N	84.20328W	257	5	America/New_York
Twinsburg	Ohio	09	N	18.872	41.31256N	81.44011W	304	5	America/New_York
Wadsworth	Ohio	09	N	21.86	41.02561N	81.72985W	357	5	America/New_York
Warren	Ohio	09	N	40.245	41.23756N	80.81842W	275	5	America/New_York
Westerville	Ohio	09	N	38.384	40.12617N	82.92907W	262	5	America/New_York
Westlake	Ohio	09	N	32.428	41.45532N	81.91792W	225	5	America/New_York
Willoughby	Ohio	09	N	22.631	41.63977N	81.4065W	202	5	America/New_York
Wooster	Ohio	09	N	26.749	40.80517N	81.93646W	303	5	America/New_York
Youngstown	Ohio	09	N	64.628	41.09978N	80.64952W	267	6	America/New_York
Abington	Pennsylvania	09	N	55.31	40.12067N	75.11795W	109	6	America/New_York
Allentown	Pennsylvania	09	N	120.207	40.60843N	75.49018W	107	7	America/New_York
Allison Park	Pennsylvania	09	N	21.552	40.55951N	79.95867W	276	5	America/New_York
Altoona	Pennsylvania	09	N	45.344	40.51868N	78.39474W	359	5	America/New_York
Back Mountain	Pennsylvania	09	N	26.973	41.33591N	75.99631W	392	5	America/New_York
Baldwin	Pennsylvania	09	N	19.819	40.33813N	79.97894W	358	5	America/New_York
Bensalem	Pennsylvania	09	N	60.427	40.10455N	74.95128W	36	6	America/New_York
Bethel Park	Pennsylvania	09	N	32.118	40.32757N	80.0395W	365	5	America/New_York
Bethlehem	Pennsylvania	09	N	74.892	40.62593N	75.37046W	111	6	America/New_York
Carlisle	Pennsylvania	09	N	19.143	40.20148N	77.18887W	147	5	America/New_York
Easton	Pennsylvania	09	N	26.915	40.68843N	75.22073W	103	5	America/New_York
Erie	Pennsylvania	09	N	99.475	42.12922N	80.08506W	201	6	America/New_York
Harrisburg	Pennsylvania	09	R	49.081	40.2737N	76.88442W	105	5	America/New_York
Hazleton	Pennsylvania	09	N	24.825	40.95842N	75.97465W	505	5	America/New_York
Hermitage	Pennsylvania	09	N	16.028	41.23339N	80.44868W	327	5	America/New_York
Johnstown	Pennsylvania	09	N	19.966	40.32674N	78.92197W	359	5	America/New_York
King of Prussia	Pennsylvania	09	N	19.936	40.08927N	75.39602W	58	5	America/New_York
Lancaster	Pennsylvania	09	N	59.339	40.03788N	76.30551W	116	6	America/New_York
Lansdale	Pennsylvania	09	N	16.512	40.2415N	75.28379W	111	5	America/New_York
Lebanon	Pennsylvania	09	N	25.534	40.34093N	76.41135W	147	5	America/New_York
Levittown	Pennsylvania	09	N	52.983	40.15511N	74.82877W	13	6	America/New_York
Limerick	Pennsylvania	09	N	18.074	40.23093N	75.52212W	90	5	America/New_York
McKeesport	Pennsylvania	09	N	19.453	40.34785N	79.86422W	232	5	America/New_York
Monroeville	Pennsylvania	09	N	28.176	40.42118N	79.7881W	367	5	America/New_York
Mount Lebanon	Pennsylvania	09	N	32.73	40.35535N	80.0495W	323	5	America/New_York
Murrysville	Pennsylvania	09	N	20.134	40.4284N	79.69755W	278	5	America/New_York
New Castle	Pennsylvania	09	N	22.375	41.00367N	80.34701W	251	5	America/New_York
Nicetown-Tioga	Pennsylvania	09	N	17.382	40.00989N	75.16387W	42	5	America/New_York
Norristown	Pennsylvania	09	N	34.412	40.1215N	75.3399W	48	5	America/New_York
Penn Hills	Pennsylvania	09	N	44.61	40.50118N	79.83922W	283	5	America/New_York
Phoenixville	Pennsylvania	09	N	16.658	40.13038N	75.51491W	47	5	America/New_York
Pittsburgh	Pennsylvania	09	N	304.391	40.44062N	79.99589W	239	7	America/New_York
Plum	Pennsylvania	09	N	27.505	40.50035N	79.74949W	344	5	America/New_York
Pottstown	Pennsylvania	09	N	22.664	40.24537N	75.64963W	51	5	America/New_York
Radnor	Pennsylvania	09	N	30.878	40.04622N	75.35991W	133	5	America/New_York
Reading	Pennsylvania	09	N	87.879	40.33565N	75.92687W	83	6	America/New_York
Scranton	Pennsylvania	09	N	77.118	41.40916N	75.6649W	238	6	America/New_York
State College	Pennsylvania	09	N	42.161	40.79339N	77.86W	351	5	America/New_York
Upper Saint Clair	Pennsylvania	09	N	19.229	40.3359N	80.08339W	332	5	America/New_York
Wayne	Pennsylvania	09	N	30.892	40.044N	75.38769W	123	5	America/New_York
West Mifflin	Pennsylvania	09	N	20.075	40.3634N	79.86644W	333	5	America/New_York
Whitehall Township	Pennsylvania	09	N	24.896	40.66676N	75.49991W	117	5	America/New_York
Wilkes-Barre	Pennsylvania	09	N	40.78	41.24591N	75.88131W	172	5	America/New_York
Wilkinsburg	Pennsylvania	09	N	15.731	40.44174N	79.88199W	288	5	America/New_York
Williamsport	Pennsylvania	09	N	29.201	41.24119N	77.00108W	162	5	America/New_York
Willow Grove	Pennsylvania	09	N	15.726	40.144N	75.11573W	87	5	America/New_York
Barrington	Rhode Island	09	N	16.669	41.74066N	71.30866W	-10	5	America/New_York
Bristol	Rhode Island	09	N	22.795	41.67705N	71.26616W	11	5	America/New_York
Central Falls	Rhode Island	09	N	19.303	41.89066N	71.39228W	4	5	America/New_York
Coventry	Rhode Island	09	N	35.525	41.7001N	71.68284W	112	5	America/New_York
Cranston	Rhode Island	09	N	81.073	41.77982N	71.43728W	-1	6	America/New_York
Cumberland	Rhode Island	09	N	34.843	41.96677N	71.43284W	93	5	America/New_York
East Providence	Rhode Island	09	N	47.408	41.81371N	71.37005W	-2	5	America/New_York
Middletown	Rhode Island	09	N	17.303	41.54566N	71.29144W	37	5	America/New_York
Narragansett	Rhode Island	09	N	15.868	41.4501N	71.4495W	8	5	America/New_York
Newport	Rhode Island	09	N	24.232	41.4901N	71.31283W	-7	5	America/New_York
North Kingstown	Rhode Island	09	N	28.042	41.5501N	71.46617W	6	5	America/New_York
North Providence	Rhode Island	09	N	33.835	41.8501N	71.46617W	39	5	America/New_York
Pawtucket	Rhode Island	09	N	71.591	41.87871N	71.38256W	-11	6	America/New_York
Portsmouth	Rhode Island	09	N	17.756	41.60232N	71.25033W	21	5	America/New_York
Providence	Rhode Island	09	R	190.934	41.82399N	71.41283W	-17	7	America/New_York
Smithfield	Rhode Island	09	N	21.872	41.92204N	71.54951W	82	5	America/New_York
Warwick	Rhode Island	09	N	81.699	41.7001N	71.41617W	-9	6	America/New_York
West Warwick	Rhode Island	09	N	30.146	41.69689N	71.52194W	18	5	America/New_York
Westerly	Rhode Island	09	N	17.936	41.3776N	71.82729W	17	5	America/New_York
Woonsocket	Rhode Island	09	N	41.475	42.00288N	71.51478W	55	5	America/New_York
Aberdeen	South Dakota	09	N	28.102	45.4647N	98.48648W	397	5	America/Chicago
Brookings	South Dakota	09	N	23.657	44.31136N	96.79839W	493	5	America/Chicago
Mitchell	South Dakota	09	N	15.669	43.70943N	98.0298W	398	5	America/Chicago
Sioux Falls	South Dakota	09	N	171.544	43.54997N	96.70033W	449	7	America/Chicago
Watertown	South Dakota	09	N	22.073	44.89941N	97.11507W	530	5	America/Chicago
Burlington	Vermont	09	N	42.452	44.47588N	73.21207W	61	5	America/New_York
Colchester	Vermont	09	N	16.986	44.54394N	73.14791W	83	5	America/New_York
Rutland	Vermont	09	N	15.824	43.61062N	72.97261W	200	5	America/New_York
South Burlington	Vermont	09	N	18.791	44.46699N	73.17096W	95	5	America/New_York
Appleton	Wisconsin	09	N	74.139	44.26193N	88.41538W	243	6	America/Chicago
Ashwaubenon	Wisconsin	09	N	17.176	44.48221N	88.0701W	185	5	America/Chicago
Beaver Dam	Wisconsin	09	N	16.564	43.45777N	88.83733W	268	5	America/Chicago
Bellevue	Wisconsin	09	N	15.317	44.44416N	87.9201W	231	5	America/Chicago
Beloit	Wisconsin	09	N	36.891	42.50835N	89.03178W	231	5	America/Chicago
Brookfield	Wisconsin	09	N	38.025	43.06057N	88.10648W	254	5	America/Chicago
Caledonia	Wisconsin	09	N	24.684	42.8078N	87.92425W	223	5	America/Chicago
Cudahy	Wisconsin	09	N	18.353	42.95974N	87.86147W	221	5	America/Chicago
De Pere	Wisconsin	09	N	24.724	44.44888N	88.06038W	188	5	America/Chicago
Eau Claire	Wisconsin	09	N	67.778	44.81135N	91.49849W	244	6	America/Chicago
Fitchburg	Wisconsin	09	N	27.996	42.96083N	89.46984W	310	5	America/Chicago
Fond du Lac	Wisconsin	09	N	42.933	43.775N	88.43883W	234	5	America/Chicago
Franklin	Wisconsin	09	N	36.222	42.88863N	88.03842W	246	5	America/Chicago
Germantown	Wisconsin	09	N	19.993	43.22862N	88.11037W	265	5	America/Chicago
Green Bay	Wisconsin	09	N	105.207	44.51916N	88.01983W	182	7	America/Chicago
Greenfield	Wisconsin	09	N	37.349	42.9614N	88.01259W	238	5	America/Chicago
Howard	Wisconsin	09	N	19.25	44.5436N	88.08816W	187	5	America/Chicago
Janesville	Wisconsin	09	N	64.123	42.68279N	89.01872W	257	6	America/Chicago
Kaukauna	Wisconsin	09	N	15.854	44.27804N	88.27205W	201	5	America/Chicago
Kenosha	Wisconsin	09	N	99.858	42.58474N	87.82119W	185	6	America/Chicago
La Crosse	Wisconsin	09	N	52.306	43.80136N	91.23958W	203	6	America/Chicago
Madison	Wisconsin	09	R	248.951	43.07305N	89.40123W	272	7	America/Chicago
Manitowoc	Wisconsin	09	N	33.01	44.08861N	87.65758W	189	5	America/Chicago
Marshfield	Wisconsin	09	N	18.62	44.66885N	90.1718W	394	5	America/Chicago
Menasha	Wisconsin	09	N	17.572	44.20221N	88.4465W	234	5	America/Chicago
Menomonee Falls	Wisconsin	09	N	36.119	43.1789N	88.11731W	264	5	America/Chicago
Menomonie	Wisconsin	09	N	16.305	44.87552N	91.91934W	269	5	America/Chicago
Mequon	Wisconsin	09	N	23.132	43.21555N	88.03001W	224	5	America/Chicago
Middleton	Wisconsin	09	N	18.979	43.09722N	89.50429W	291	5	America/Chicago
Milwaukee	Wisconsin	09	N	600.155	43.0389N	87.90647W	203	8	America/Chicago
Muskego	Wisconsin	09	N	24.755	42.90585N	88.13898W	247	5	America/Chicago
Neenah	Wisconsin	09	N	25.792	44.18582N	88.46261W	233	5	America/Chicago
New Berlin	Wisconsin	09	N	39.825	42.9764N	88.10842W	281	5	America/Chicago
North La Crosse	Wisconsin	09	N	50.47	43.84635N	91.24819W	196	6	America/Chicago
Oak Creek	Wisconsin	09	N	35.243	42.88585N	87.86314W	214	5	America/Chicago
Oconomowoc	Wisconsin	09	N	16.36	43.11167N	88.49927W	264	5	America/Chicago
Onalaska	Wisconsin	09	N	18.468	43.88441N	91.23514W	215	5	America/Chicago
Oshkosh	Wisconsin	09	N	66.555	44.02471N	88.54261W	237	6	America/Chicago
Pleasant Prairie	Wisconsin	09	N	20.726	42.55308N	87.93341W	214	5	America/Chicago
Racine	Wisconsin	09	N	77.742	42.72613N	87.78285W	192	6	America/Chicago
River Falls	Wisconsin	09	N	15.269	44.86136N	92.62381W	270	5	America/Chicago
Sheboygan	Wisconsin	09	N	48.797	43.75083N	87.71453W	193	5	America/Chicago
South Milwaukee	Wisconsin	09	N	21.233	42.91057N	87.86064W	205	5	America/Chicago
Stevens Point	Wisconsin	09	N	26.604	44.52358N	89.57456W	334	5	America/Chicago
Sun Prairie	Wisconsin	09	N	32.365	43.1836N	89.21373W	291	5	America/Chicago
Superior	Wisconsin	09	N	26.579	46.72077N	92.10408W	194	5	America/Chicago
Watertown	Wisconsin	09	N	23.819	43.19472N	88.72899W	262	5	America/Chicago
Waukesha	Wisconsin	09	N	71.97	43.01168N	88.23148W	252	6	America/Chicago
Wausau	Wisconsin	09	N	39.094	44.95914N	89.63012W	371	5	America/Chicago
Wauwatosa	Wisconsin	09	N	47.614	43.04946N	88.00759W	201	5	America/Chicago
West Allis	Wisconsin	09	N	60.62	43.01668N	88.00703W	224	6	America/Chicago
West Bend	Wisconsin	09	N	31.695	43.42528N	88.18343W	277	5	America/Chicago
Weston	Wisconsin	09	N	15.069	44.8908N	89.54762W	393	5	America/Chicago
Wisconsin Rapids	Wisconsin	09	N	17.897	44.38358N	89.81735W	314	5	America/Chicago
Weirton	West Virginia	09	N	19.175	40.41896N	80.58952W	233	5	America/New_York
Weirton Heights	West Virginia	09	N	19.45	40.4084N	80.53924W	365	5	America/New_York
Wheeling	West Virginia	09	N	27.648	40.06396N	80.72091W	208	5	America/New_York
Ansonia	Connecticut	09	N	18.854	41.34621N	73.079W	19	5	America/New_York
Bloomfield	Connecticut	09	N	21.535	41.82649N	72.73009W	34	5	America/New_York
Bridgeport	Connecticut	09	N	147.629	41.17923N	73.18945W	14	7	America/New_York
Bristol	Connecticut	09	N	60.452	41.67176N	72.94927W	95	6	America/New_York
Branford	Connecticut	09	N	29.438	41.27954N	72.8151W	20	5	America/New_York
Cheshire	Connecticut	09	N	29.443	41.49899N	72.90066W	82	5	America/New_York
Fillmore	California	09	N	15.548	34.39916N	118.91815W	143	5	America/Los_Angeles
Buckeye	Arizona	09	N	50.876	33.37032N	112.58378W	264	6	America/Phoenix
Bullhead City	Arizona	09	N	39.445	35.14778N	114.5683W	173	5	America/Phoenix
Casa Grande	Arizona	09	N	51.46	32.8795N	111.75735W	423	6	America/Phoenix
Casas Adobes	Arizona	09	N	66.795	32.32341N	110.9951W	733	6	America/Phoenix
Catalina Foothills	Arizona	09	N	50.796	32.29785N	110.9187W	777	6	America/Phoenix
Chandler	Arizona	09	N	260.828	33.30616N	111.84125W	368	7	America/Phoenix
Deer Valley	Arizona	09	N	165.656	33.68393N	112.13488W	416	7	America/Phoenix
Douglas	Arizona	09	N	16.592	31.34455N	109.54534W	1226	5	America/Phoenix
Drexel Heights	Arizona	09	N	27.749	32.14119N	111.02843W	770	5	America/Phoenix
El Mirage	Arizona	09	N	33.935	33.61309N	112.3246W	345	5	America/Phoenix
Eloy	Arizona	09	N	17.059	32.7559N	111.55484W	472	5	America/Phoenix
Flagstaff	Arizona	09	N	70.32	35.19807N	111.65127W	2108	6	America/Phoenix
Florence	Arizona	09	N	31.11	33.03145N	111.38734W	453	5	America/Phoenix
Flowing Wells	Arizona	09	N	16.419	32.29396N	111.00982W	692	5	America/Phoenix
Fortuna Foothills	Arizona	09	N	26.265	32.65783N	114.41189W	99	5	America/Phoenix
Fountain Hills	Arizona	09	N	23.899	33.61171N	111.71736W	494	5	America/Phoenix
Gilbert	Arizona	09	N	247.542	33.35283N	111.78903W	377	7	America/Phoenix
Glendale	Arizona	09	N	240.126	33.53865N	112.18599W	350	7	America/Phoenix
Goodyear	Arizona	09	N	79.003	33.43532N	112.35821W	294	6	America/Phoenix
Green Valley	Arizona	09	N	21.391	31.85425N	110.9937W	886	5	America/Phoenix
Kingman	Arizona	09	N	28.912	35.18944N	114.05301W	1024	5	America/Phoenix
Lake Havasu City	Arizona	09	N	53.553	34.4839N	114.32245W	228	6	America/Phoenix
Marana	Arizona	09	N	41.315	32.43674N	111.22538W	603	5	America/Phoenix
Maricopa	Arizona	09	N	48.602	33.05811N	112.04764W	356	5	America/Phoenix
Maryvale	Arizona	09	N	208.189	33.50199N	112.17765W	341	7	America/Phoenix
Mesa	Arizona	09	N	471.825	33.42227N	111.82264W	380	7	America/Phoenix
Nogales	Arizona	09	N	20.252	31.34038N	110.93425W	1172	5	America/Phoenix
Oro Valley	Arizona	09	N	45.303	32.39091N	110.96649W	774	5	America/Phoenix
Payson	Arizona	09	N	15.345	34.23087N	111.32514W	1498	5	America/Phoenix
Peoria	Arizona	09	N	190.985	33.5806N	112.23738W	347	7	America/Phoenix
Phoenix	Arizona	09	R	1608.139	33.44838N	112.07404W	366	9	America/Phoenix
Prescott	Arizona	09	N	41.899	34.54002N	112.4685W	1638	5	America/Phoenix
Prescott Valley	Arizona	09	N	42.197	34.61002N	112.31572W	1529	5	America/Phoenix
Queen Creek	Arizona	09	N	34.614	33.24866N	111.6343W	428	5	America/Phoenix
Rio Rico	Arizona	09	N	18.962	31.47148N	110.97648W	1063	5	America/Phoenix
Sahuarita	Arizona	09	N	25.707	31.95758N	110.95565W	828	5	America/Phoenix
San Luis	Arizona	09	N	31.52	32.487N	114.78218W	38	5	America/Phoenix
Scottsdale	Arizona	09	N	236.839	33.50921N	111.89903W	382	7	America/Phoenix
Sierra Vista	Arizona	09	N	43.355	31.55454N	110.30369W	1416	5	America/Phoenix
Somerton	Arizona	09	N	15.048	32.59644N	114.70968W	31	5	America/Phoenix
Sun City	Arizona	09	N	37.499	33.59754N	112.27182W	347	5	America/Phoenix
Sun City West	Arizona	09	N	24.535	33.66198N	112.34127W	376	5	America/Phoenix
Surprise	Arizona	09	N	143.148	33.63059N	112.33322W	357	7	America/Phoenix
Tanque Verde	Arizona	09	N	16.901	32.25174N	110.73731W	809	5	America/Phoenix
Tempe	Arizona	09	N	175.826	33.41477N	111.90931W	360	7	America/Phoenix
Tempe Junction	Arizona	09	N	158.368	33.41421N	111.94348W	352	7	America/Phoenix
Tucson	Arizona	09	N	531.641	32.22174N	110.92648W	757	8	America/Phoenix
Yuma	Arizona	09	N	94.139	32.72532N	114.6244W	43	6	America/Phoenix
Adelanto	California	09	N	33.166	34.58277N	117.40922W	881	5	America/Los_Angeles
