298.6619	 -4.8679	 623	  3.190	3	
286.3836	 +1.5771	 624	  0.486	1	
286.6336	 +1.5782	 625	  0.002	3	
286.6332	 +1.6616	 626	  0.003	3	
288.5121	 +0.8369	 627	  2.990	2	138
284.6247	 +3.4355	 628	  2.000	4	
289.3860	 +1.0910	 629	  0.392	3	
279.7368	 +6.0456	 630	  0.301	1	
288.1290	 +2.5852	 631	  0.020	2	329
290.1337	 +1.5944	 632	  0.765	1	141
280.2320	 +7.0480	 633	  0.075	2	
280.3546	 +7.5486	 634	  0.059	2	
287.3717	 +4.1317	 635	  0.001	5	
286.6192	 +4.6615	 636	  0.220	5	
280.3513	 +8.2153	 637	  0.030	3	
282.6060	 +7.3093	 638	 20.000	2	
288.1174	 +5.0852	 639	  1.370	2	
290.6223	 +4.0966	 640	  1.620	1	
289.1175	 +5.0898	 641	  0.380	1	
289.8676	 +5.0932	 642	  0.554	3	140
291.0190	 +4.8318	 643	  0.015	5	
289.8607	 +6.5932	 644	  2.340	2	
289.8572	 +7.3432	 645	  5.000	1	
288.6034	 +8.0874	 646	  2.520	2	
289.9814	 +7.5104	 647	  0.206	4	330
279.8289	+12.7128	 648	  0.011	6	
288.1005	 +8.6684	 649	 23.000	2	
279.9523	+13.0467	 650	  0.050	4	
289.8537	 +8.0932	 651	  0.025	4	
289.6021	 +8.4254	 652	  0.217	2	
280.5774	+13.0497	 653	  0.643	2	
292.3588	 +7.1045	 654	  4.560	1	331 332
290.0766	 +8.5442	 655	  0.020	5	
290.3271	 +8.4620	 656	  0.001	5	
290.3501	 +8.8955	 657	  0.075	5	
290.2241	 +9.0949	 658	  0.016	4	
280.3223	+14.0485	 659	  1.460	3	
279.3195	+14.5437	 660	  2.280	1	
290.4491	 +9.0959	 661	  0.008	4	
284.3315	+12.4009	 662	  0.416	1	
294.2322	 +7.5629	 663	  0.005	6	335
290.2210	 +9.7615	 664	  0.183	4	
279.9430	+14.8801	 665	  0.077	3	
280.1922	+15.0479	 666	  0.131	4	
286.3337	+12.0769	 667	  2.630	3	
295.8585	 +7.3701	 668	  0.037	3	338
285.5798	+12.8234	 669	  1.280	4	128
295.6074	 +7.6190	 670	  0.168	2	
294.3533	 +8.4468	 671	  0.102	2	
296.8599	 +7.1245	 672	  0.687	1	
290.2139	+11.2615	 673	  0.199	6	
292.0934	+10.4367	 674	  0.458	1	
290.9899	+11.0984	 675	  0.003	6	
290.3877	+11.5123	 676	  0.006	6	
290.5876	+11.5632	 677	  0.006	6	
296.1030	 +8.6212	 678	  0.050	4	
288.3311	+12.7529	 679	  0.936	3	
296.1780	 +8.6382	 680	  0.007	5	
296.1023	 +8.7878	 681	  0.066	2	339
292.2161	+10.9373	 682	  0.052	3	333
290.3357	+11.9288	 683	  0.104	3	
290.4584	+12.4293	 684	  0.185	5	
292.4638	+11.4384	 685	  0.037	2	
290.8335	+12.4310	 686	  0.009	4	
294.6444	+10.4148	 687	  0.006	5	
294.6941	+10.4817	 688	  0.016	5	142
295.0952	+10.2834	 689	  0.057	4	
295.1700	+10.3338	 690	  0.035	3	
292.3364	+11.9378	 691	  0.063	2	
290.5810	+12.9299	 692	  0.050	4	
287.5722	+14.4994	 693	 17.000	2	
295.1672	+10.9504	 694	  0.109	6	143
296.0948	+10.4545	 695	  0.351	1	
292.3333	+12.6045	 696	  0.019	2	
285.5636	+16.0734	 697	  0.561	2	
291.5306	+13.1009	 698	  0.012	6	
292.3325	+12.7711	 699	  0.020	2	
295.3158	+11.2511	 700	  0.005	4	
293.7354	+12.2774	 701	  0.016	4	334
294.1106	+12.2791	 702	  0.005	5	336
296.8934	+10.8413	 703	  0.020	2	
291.7025	+13.7683	 704	  0.097	6	
294.2099	+12.4462	 705	  0.086	4	337
275.0301	+21.7565	 706	  0.008	4	
297.1657	+11.4592	 707	  0.024	5	340
285.5559	+17.5734	 708	  0.020	3	
288.5631	+16.4207	 709	  0.002	6	
285.5533	+18.0734	 710	  0.045	3	
285.5533	+18.0734	 711	  6.000	1	
284.8004	+18.5698	 712	  0.865	2	
288.0595	+17.0850	 713	  4.000	3	
288.0553	+17.9183	 714	  0.009	4	
286.2984	+19.0769	 715	  0.115	3	
290.8108	+17.0976	 716	 14.000	4	
289.0553	+18.0063	 717	  0.147	5	
288.0518	+18.5850	 718	  0.524	4	
285.7947	+19.7412	 719	  0.088	2	
294.3208	+15.4467	 720	  7.000	2	
292.8139	+16.6900	 721	 19.000	3	
291.0543	+18.4321	 722	  0.023	5	
289.5494	+19.2252	 723	  0.010	5	
288.0440	+20.0850	 724	  6.000	2	
292.0562	+18.1700	 725	  0.005	5	
296.5697	+15.9566	 726	  0.030	1	
292.8061	+18.2733	 727	  0.018	4	
287.2884	+21.0815	 728	  1.000	1	
295.0874	+17.2835	 729	  0.023	5	
290.0460	+19.9275	 730	  0.023	5	
294.5605	+17.6145	 731	  0.270	4	
289.9197	+20.1769	 732	  0.018	5	
296.0638	+17.1211	 733	  0.398	2	
287.0328	+22.0803	 734	  0.660	2	
290.5437	+20.4298	 735	  0.019	5	
288.5364	+21.5873	 736	  0.660	2	
295.0575	+18.2834	 737	  0.077	4	
290.2910	+20.9287	 738	  0.062	2	
291.0432	+20.5987	 739	  0.384	3	
292.0464	+20.1033	 740	  3.800	2	
290.2901	+21.0953	 741	  7.000	4	
293.2998	+19.6089	 742	  0.047	4	
294.6040	+18.9480	 743	  0.014	4	
289.8631	+21.4267	 744	  0.027	4	
297.0613	+17.7921	 745	  0.490	2	
290.5392	+21.2965	 746	  0.035	4	
295.3048	+18.8678	 747	  0.017	4	
291.2907	+21.0999	 748	  0.570	2	
288.7821	+22.4218	 749	  0.295	3	
289.5343	+22.0919	 750	  8.000	2	
290.2617	+21.7452	 751	  0.003	4	
294.7261	+19.5319	 752	  0.012	4	
297.0589	+18.2921	 753	  0.005	5	
296.8067	+18.7077	 754	  0.008	4	
291.7893	+21.4355	 755	  0.167	3	
291.9144	+21.4360	 756	  0.007	4	
295.5516	+19.5689	 757	  0.033	4	
296.6804	+18.9571	 758	  0.029	5	
287.5222	+24.0826	 759	  0.358	1	
292.5377	+21.8555	 760	  0.010	3	
294.0427	+21.1122	 761	  0.116	5	
289.9788	+23.1773	 762	  0.010	4	
289.6522	+23.4258	 763	  0.008	6	
289.7773	+23.4263	 764	  0.079	3	
296.0484	+20.2877	 765	  0.040	4	
297.3026	+19.6265	 766	  1.040	2	
291.2820	+22.7665	 767	  0.201	3	
292.0334	+22.6032	 768	  0.111	4	
291.0300	+23.0987	 769	  0.016	6	
293.0368	+22.1077	 770	  0.344	2	
290.1771	+23.5282	 771	  0.005	6	
291.2802	+23.0998	 772	  0.068	4	
290.6279	+23.4302	 773	  0.004	4	
290.7280	+23.4307	 774	  0.002	5	
290.9031	+23.4315	 775	  0.025	4	
293.7873	+22.1111	 776	  0.529	2	
288.0169	+25.0849	 777	  0.226	1	
291.7774	+23.6854	 778	  0.043	6	
292.5298	+23.3555	 779	  0.140	3	
288.5154	+25.4206	 780	  0.127	2	
292.0272	+23.7699	 781	  0.047	3	
292.0263	+23.9366	 782	  0.010	5	
291.7752	+24.1021	 783	  0.050	3	
292.2756	+24.1044	 784	  0.391	2	
293.5266	+24.1100	 785	  0.007	3	
292.8993	+24.4405	 786	  0.038	3	
298.2911	+22.1308	 787	 24.000	2	
293.3979	+24.7761	 788	  0.007	3	
297.4077	+23.6270	 789	  0.014	3	
293.7682	+25.6944	 790	  0.005	4	
297.4060	+23.9603	 791	  0.095	4	
294.2687	+25.6966	 792	  0.145	4	
294.8957	+25.4494	 793	  0.066	3	
294.2637	+26.6133	 794	  0.278	1	
294.2637	+26.6133	 795	  0.278	1	
296.0168	+26.3710	 796	  0.014	4	
301.4126	+23.4773	 797	  0.013	3	
296.7689	+26.1243	 798	  2.500	3	
295.6382	+26.9527	 799	  0.026	4	
296.0145	+26.7876	 800	  0.036	4	
300.8579	+24.3083	 801	  0.041	3	
299.9285	+24.9711	 802	  0.005	4	
295.5863	+27.2858	 803	  0.019	4	
295.7116	+27.2530	 804	  0.018	4	
300.4051	+24.7565	 805	  0.005	4	
296.0878	+27.1213	 806	  0.006	4	
295.9112	+27.3705	 807	  0.025	4	
296.2620	+27.2887	 808	  0.014	4	
301.0288	+25.1424	 809	  2.200	1	
296.2583	+27.9554	 810	  0.047	4	
295.0017	+28.8666	 811	  0.253	1	
296.2550	+28.5387	 812	  0.145	3	
295.7511	+29.1199	 813	  0.224	3	
301.0207	+26.7257	 814	  0.032	3	
296.7523	+29.1242	 815	  2.320	3	
293.9908	+30.5288	 816	  0.025	1	
295.2447	+30.1176	 817	  5.000	2	
304.2778	+26.1557	 818	 10.000	1	
296.9954	+30.3753	 819	  0.118	2	
296.2410	+30.9554	 820	  0.378	3	
294.2795	+32.4467	 821	  0.007	3	
296.7347	+32.1242	 822	  2.410	1	
302.2541	+30.1475	 823	  1.440	2	
304.0107	+29.4047	 824	  0.212	4	
297.9804	+33.1296	 825	  2.050	3	
297.2267	+33.5430	 826	  0.055	3	
304.5099	+29.7067	 827	  0.055	4	
297.7274	+33.5452	 828	  0.019	3	
298.3039	+33.4476	 829	  0.011	4	
297.9763	+33.7796	 830	  0.015	3	
298.4775	+33.7151	 831	  0.012	4	
298.7276	+33.7661	 832	  0.022	4	
298.7274	+33.7995	 833	  1.500	2	
298.4733	+34.3984	 834	  0.015	4	
298.3463	+34.6812	 835	  0.014	3	
298.3461	+34.7145	 836	  0.012	4	
305.9816	+30.7792	 837	  0.008	4	
306.0066	+30.7793	 838	  0.008	4	
299.9773	+34.1381	 839	  1.400	1	
298.5688	+35.1321	 840	  0.110	3	
302.7378	+33.1496	 841	 30.000	3	
304.9983	+31.9920	 842	  0.016	4	
305.1740	+31.9260	 843	  0.007	4	
307.6100	+30.6689	 844	  0.020	3	
301.2531	+34.3601	 845	  0.200	2	
310.5226	+29.1799	 846	  3.000	1	
300.4719	+35.1402	 847	  3.000	3	341
301.3251	+34.8604	 848	  0.011	4	
301.1483	+35.1097	 849	  0.011	4	
302.9824	+34.1506	 850	  0.800	1	
307.5797	+31.6688	 851	  0.020	3	
301.4736	+35.1444	 852	  0.030	3	
301.7236	+35.2287	 853	  0.002	5	147
299.4622	+36.3859	 854	  0.108	2	
299.6375	+36.3867	 855	  0.008	3	
302.0495	+35.1801	 856	  0.015	3	
300.4656	+36.1402	 857	  0.800	1	144
302.7772	+34.9497	 858	  0.200	4	
307.8516	+32.3365	 859	  0.015	4	
301.2174	+36.0600	 860	  0.001	6	146
300.1108	+36.7720	 861	  0.005	3	
301.7125	+36.9787	 862	  0.800	1	
301.9370	+37.1130	 863	  0.005	4	
310.5075	+32.1799	 864	  5.000	3	
301.0560	+37.7760	 865	  0.075	4	145
301.7824	+37.7790	 866	  0.172	3	
299.9725	+38.7215	 867	  0.011	3	
311.7600	+32.1845	 868	  0.654	2	
299.9422	+39.4713	 869	  0.034	1	
309.2388	+35.1752	 870	 25.000	2	
301.4428	+39.8110	 871	  0.068	2	
300.4360	+40.4734	 872	  0.083	1	
310.2409	+35.1789	 873	  0.980	1	
310.4915	+35.1798	 874	  0.980	1	
301.9427	+39.9797	 875	  0.004	3	
302.3191	+39.8979	 876	  0.029	3	
303.5718	+39.9030	 877	  0.007	6	
302.1884	+40.6641	 878	  0.003	4	
305.2044	+39.3262	 879	  0.004	5	
303.4437	+40.3192	 880	  0.015	5	343
304.4494	+39.8232	 881	  0.005	6	
304.8263	+39.6581	 882	  0.002	5	
304.9516	+39.6586	 883	  0.003	5	
301.4308	+41.4776	 884	  1.230	2	
302.3102	+41.1479	 885	  0.002	4	342
304.6988	+39.9909	 886	  1.050	2	
300.9222	+42.4755	 887	  0.019	4	
304.6942	+40.6576	 888	  4.460	3	344
306.2012	+40.1635	 889	  0.800	4	347
300.9190	+42.8922	 890	  0.054	3	
303.4317	+41.9858	 891	  0.011	4	
303.9341	+41.8212	 892	  0.054	4	
303.1793	+42.2348	 893	  0.034	3	
303.9335	+41.9045	 894	  0.004	4	
303.9280	+42.6545	 895	  5.640	2	
310.4650	+39.6798	 896	  0.028	5	
306.1873	+42.1635	 897	  0.111	4	
310.4640	+39.8465	 898	  0.070	4	
305.9331	+42.6625	 899	  0.018	4	
306.1831	+42.7468	 900	  0.016	4	
305.3767	+43.3270	 901	  0.006	4	
305.4268	+43.3272	 902	  0.001	5	
302.1546	+45.0640	 903	  0.005	5	
313.2253	+39.1898	 904	  8.000	1	
302.4032	+45.3150	 905	  0.018	4	
309.1953	+42.1751	 906	 15.780	3	348 346 349
311.3088	+41.0163	 907	  0.047	3	
304.9113	+45.1585	 908	  0.366	3	
304.9113	+45.1585	 909	  3.840	3	
304.9099	+45.3252	 910	  0.011	4	
310.1929	+42.9288	 911	  0.013	4	
316.9885	+38.7027	 912	  0.800	1	
306.0632	+45.3297	 913	  0.011	4	
312.9592	+41.6889	 914	  5.210	3	
311.3452	+43.0997	 915	  0.007	6	
314.4668	+41.1942	 916	  1.440	2	
310.0590	+44.1450	 917	  0.001	6	
310.2348	+44.0957	 918	  0.004	6	
308.1697	+45.2879	 919	  0.001	5	
308.1693	+45.3379	 920	  0.001	5	
308.2952	+45.2717	 921	  0.002	5	
309.6795	+44.5936	 922	  0.005	6	
308.6721	+45.1731	 923	  0.054	3	
308.4201	+45.3388	 925	  0.002	5	
308.8465	+45.3238	 926	  0.002	5	
315.9719	+41.0993	 927	  0.025	4	
310.2563	+44.5957	 928	  0.003	6	
308.9216	+45.3408	 929	  0.002	5	
309.2225	+45.3419	 930	  0.002	5	
311.9418	+43.8519	 931	  0.013	5	
316.4688	+41.8677	 932	  0.004	4	
313.1934	+44.1897	 933	  0.132	1	
316.7682	+42.1187	 934	  0.011	4	
314.1989	+43.8599	 935	  2.250	4	152
312.9356	+45.1888	 936	  0.914	2	
317.4684	+42.4544	 937	  8.130	3	
317.2161	+42.7035	 938	  0.316	3	
307.7700	+48.1697	 939	 20.000	1	
313.4344	+45.5906	 940	  0.151	2	
314.1852	+45.8266	 941	  0.105	5	153
319.0943	+43.2096	 942	  0.006	5	
319.1685	+43.3932	 943	  0.009	3	
319.4200	+43.2940	 944	  0.002	6	
314.4310	+46.5275	 945	  0.160	2	
319.7451	+43.4617	 946	  0.001	5	
319.9968	+43.3125	 947	  0.008	5	
320.1728	+43.2464	 948	  0.001	5	
319.8450	+43.5287	 949	  0.014	5	
315.1329	+46.6132	 950	  0.112	5	356
320.2728	+43.3134	 951	  0.005	6	
320.1214	+43.4629	 952	  0.001	5	
320.3477	+43.3803	 953	  0.001	6	
315.4297	+47.1976	 954	  0.450	3	
314.4210	+47.8608	 955	  0.081	3	
317.8975	+45.9725	 956	  0.003	5	
315.1744	+47.7800	 957	  0.256	1	
314.7453	+48.1119	 958	  0.012	5	
317.9439	+46.5393	 959	  0.079	1	
317.1364	+47.1700	 960	  0.003	5	
317.2112	+47.2369	 961	  0.006	5	
315.4209	+48.3642	 962	  0.666	2	
318.4457	+46.5409	 963	  0.104	3	
317.3859	+47.3708	 964	  0.006	5	
319.9559	+45.8790	 965	  0.430	3	
315.0392	+49.0296	 966	  0.172	4	
317.5601	+47.5714	 967	  0.156	3	
320.6356	+45.5478	 968	  0.014	2	
323.4828	+43.5897	 969	  0.018	3	
318.1890	+47.3734	 970	  0.123	4	361
315.2126	+49.3135	 971	  0.010	5	
320.3307	+46.1302	 972	  0.050	4	
324.3630	+43.2255	 973	  0.029	5	159
319.8255	+46.6286	 974	  0.192	4	
317.9344	+47.8726	 975	  0.075	5	
321.0342	+46.0157	 976	  0.000	2	
324.7394	+43.2266	 977	  0.034	4	
315.2848	+49.6971	 978	  0.200	5	
324.8641	+43.3603	 979	  0.002	5	
321.2086	+46.2163	 980	  0.000	1	
314.9041	+50.1958	 981	  0.033	6	
315.6094	+49.9149	 982	  0.019	5	
323.0980	+45.0552	 983	  0.068	3	156 155
315.4062	+50.1975	 984	  0.056	4	
314.7754	+50.5787	 985	  0.033	4	
323.0970	+45.2219	 986	  0.079	2	
315.2013	+50.6802	 987	  0.009	5	
316.1593	+50.2001	 988	  0.210	1	
320.4468	+47.5473	 989	  1.400	3	
314.7191	+51.2785	 990	  0.051	5	
315.5762	+50.8814	 991	  0.016	5	
313.6327	+52.0247	 992	  0.080	3	
321.6526	+47.4176	 993	  0.001	4	
321.5004	+47.6505	 994	  0.009	3	
321.6770	+47.5177	 995	  0.001	4	
314.3867	+51.9440	 996	  0.080	5	
321.6508	+47.6843	 997	  0.001	5	
316.0254	+51.1996	 998	  0.172	4	
316.9083	+50.7026	 999	  7.200	1	
316.6559	+50.8684	1000	  0.255	1	
321.8266	+47.6848	1001	  0.001	5	
314.1286	+52.6931	1002	  1.970	2	
314.8851	+52.3624	1003	  0.079	5	
315.3873	+52.3642	1004	  0.174	4	
318.4149	+50.7075	1005	  7.000	3	
322.8300	+47.8045	1006	  0.039	3	
321.3162	+48.8833	1007	  0.153	3	363
321.6917	+49.0511	1008	  0.013	5	
323.4571	+47.8896	1009	  0.061	4	
324.7177	+47.0599	1010	  0.182	4	
316.6429	+52.3684	1011	  0.078	4	
323.5310	+48.1065	1012	  0.021	4	
315.1267	+53.3633	1013	  0.048	5	
321.0068	+49.9990	1014	  0.004	6	
315.1251	+53.5299	1015	  0.049	5	
319.9443	+51.0124	1016	  0.003	5	
321.3321	+50.1667	1017	  0.027	5	362
316.1322	+53.2834	1018	  0.016	5	
320.2462	+50.9467	1019	  0.003	5	
325.7209	+47.2294	1020	  0.136	3	
320.3962	+51.0305	1021	  0.001	6	
317.3918	+52.8709	1022	  0.382	4	
314.6145	+54.3615	1023	  0.280	2	
325.5685	+47.5289	1024	  0.011	5	
315.3714	+54.0308	1026	  0.048	5	
316.6337	+53.3684	1027	  0.026	5	
316.3810	+53.5342	1028	  0.055	4	
315.3697	+54.1975	1029	 10.000	3	
326.6256	+47.0985	1030	  0.031	4	
326.4742	+47.2314	1031	  0.020	5	
315.8729	+54.1158	1032	  0.043	4	
309.3073	+57.1758	1033	  0.714	3	
316.3762	+54.0342	1034	  0.045	4	
326.1699	+47.7306	1035	  0.109	5	
309.5584	+57.1767	1036	  0.088	5	
313.5983	+55.4413	1037	  0.591	3	
311.5782	+56.3508	1038	  0.660	2	
310.5674	+56.8471	1039	  0.079	4	
326.6470	+47.7319	1040	  0.016	4	
309.5542	+57.5100	1041	  0.022	5	
327.3018	+47.4003	1042	  0.015	5	
324.9551	+49.2273	1043	  1.148	2	
310.3099	+57.3462	1044	  0.006	5	
327.0995	+47.6497	1045	  0.018	4	
325.8373	+48.7297	1046	  0.088	3	
327.0229	+47.8662	1047	  0.005	5	
323.8173	+50.3407	1048	  0.069	3	
310.5590	+57.5138	1049	  0.005	6	
316.3679	+54.8675	1050	  0.090	4	
310.6846	+57.5142	1051	  0.010	5	
326.9711	+48.1327	1052	  0.018	5	
314.8517	+55.6957	1053	  0.033	5	357
323.6889	+50.7237	1054	  6.000	2	
328.3074	+47.2029	1055	  0.199	3	168
314.5968	+56.0282	1056	  0.036	2	
325.9575	+49.5634	1057	  0.053	4	
315.6019	+56.0316	1058	  0.869	3	
325.1961	+50.7279	1059	  0.059	3	
317.8713	+55.2892	1060	  0.031	4	
314.5815	+57.3615	1061	  0.618	2	354
318.3714	+55.5408	1062	  0.003	5	
316.8547	+56.3692	1063	  0.025	5	360
318.3705	+55.6241	1064	  0.001	5	
316.8529	+56.5358	1065	  0.023	5	151
326.9547	+50.7327	1066	  0.208	3	
317.3538	+56.7042	1067	  0.012	5	
316.5700	+57.1182	1068	  0.027	5	359
317.1006	+56.8700	1069	  0.018	4	
326.7012	+51.0654	1070	  0.050	5	164
314.5713	+58.1948	1071	  0.092	5	
319.1186	+56.2099	1072	  1.510	2	
327.0759	+51.3997	1073	  0.162	2	
323.6645	+53.8903	1074	  0.027	5	364
322.9062	+54.3881	1075	  0.145	4	157
312.3370	+59.8536	1076	  0.008	5	149 148
324.4198	+53.7258	1077	  0.002	5	
324.1658	+54.0584	1078	  0.018	5	
323.1547	+54.7222	1079	  0.011	5	
320.3721	+56.5471	1080	  0.001	5	154
324.1630	+54.3917	1081	  0.584	2	
312.7848	+60.1886	1082	  0.111	5	150
323.3948	+55.9729	1083	  0.761	3	
325.4157	+54.8953	1084	  0.099	4	
323.3874	+56.7562	1085	  0.010	4	
322.1220	+57.5525	1086	  0.095	4	
323.8923	+56.5576	1087	  0.013	5	
324.6498	+56.2265	1088	  0.019	4	160
308.2030	+63.5051	1089	  0.244	3	
323.8907	+56.7243	1090	  0.028	4	365
330.2073	+52.9077	1091	  0.124	2	
324.3913	+56.9757	1092	  0.014	3	
323.3787	+57.6395	1093	  0.034	4	
308.1932	+64.0051	1094	  0.002	5	
325.6550	+56.3126	1095	  0.012	4	162
322.8713	+58.0547	1096	  0.001	3	
326.6660	+55.7320	1097	  0.003	4	
323.6302	+57.6402	1098	  0.025	3	
324.1358	+57.3917	1099	  0.008	5	
308.6963	+64.0070	1100	  0.007	5	
324.8943	+56.9772	1101	  0.095	3	
323.1229	+58.0554	1102	  0.008	5	
325.4248	+56.7286	1103	  0.003	6	161
325.5254	+56.7289	1104	  0.006	4	
324.2850	+57.5588	1105	  0.008	4	
325.6497	+56.8959	1106	  0.009	4	163
329.1905	+54.4885	1107	 11.000	1	
321.5968	+59.5509	1108	  0.046	3	
327.9228	+55.8186	1109	  0.150	2	
324.8855	+57.8938	1110	  0.007	4	
324.8855	+57.8938	1111	  0.002	6	
324.6322	+58.0598	1112	  0.013	4	
326.1500	+57.1973	1113	  0.002	5	367
327.4148	+56.4007	1114	  0.016	4	
326.6551	+56.9820	1115	  0.002	5	
324.1239	+58.5583	1116	  0.034	3	
324.6297	+58.3098	1117	  0.004	5	
326.6530	+57.2153	1118	  0.001	5	
318.2972	+61.7073	1119	  0.010	5	
326.9051	+57.1493	1120	  0.001	5	
325.1332	+58.2778	1121	  0.008	5	
308.1655	+65.3384	1122	  0.041	4	
324.8796	+58.4771	1123	  0.003	5	
325.3853	+58.2285	1124	  0.015	5	
318.6747	+61.7085	1125	  0.010	5	
324.8787	+58.5605	1126	  0.006	5	
325.2310	+58.5615	1127	  0.004	5	
325.3820	+58.5619	1128	  0.015	5	
326.6466	+57.8986	1129	  0.041	3	
326.1394	+58.3139	1130	  0.012	4	
324.9940	+59.5608	1131	  0.046	3	366
326.6385	+58.7320	1132	  0.003	4	
330.6864	+56.2422	1133	  0.248	3	
325.3642	+60.2285	1134	  2.630	1	
324.8560	+60.6438	1135	  0.054	3	
326.3739	+59.9813	1136	  0.012	5	
327.8937	+59.0686	1137	  0.018	5	368
327.8937	+59.0686	1138	  0.018	4	
328.9052	+58.5712	1139	  0.015	5	
325.1048	+60.8945	1140	  0.240	2	
328.9037	+58.7378	1141	  0.010	4	
329.1523	+59.0718	1142	  0.002	5	
329.4048	+58.9891	1143	  0.020	6	
327.6313	+60.1179	1144	  0.027	5	166 165 167
322.8149	+62.7213	1145	  0.183	3	
322.8149	+62.7213	1146	  0.183	3	
310.1326	+67.3458	1147	  0.127	3	
310.1326	+67.3458	1148	  0.015	6	
329.4035	+59.1224	1149	  0.015	4	170
333.9589	+55.9996	1150	  0.007	3	369
329.9075	+59.0737	1151	  0.027	3	169
308.6042	+68.0068	1152	  0.025	5	
330.1600	+58.9909	1153	  0.079	5	171
334.2091	+56.2168	1154	  0.007	3	
310.8799	+67.6819	1155	  0.006	6	
334.9671	+55.7517	1156	  0.043	2	
309.8636	+68.0115	1157	  0.005	5	
311.1318	+67.6829	1158	  0.111	4	
331.6741	+58.5779	1159	  2.790	1	
331.1670	+58.9933	1160	  0.019	3	
334.9645	+56.1350	1161	  0.006	3	
320.0072	+65.0462	1162	  0.004	3	
335.2159	+56.1689	1163	  0.007	2	
331.6691	+59.1612	1164	  0.019	6	174
331.7957	+59.0781	1165	  0.019	6	
331.4135	+59.5773	1166	  0.001	6	173
315.9354	+67.0330	1167	  0.062	2	
314.1577	+67.6103	1168	  0.003	5	
331.7898	+59.7448	1169	  0.004	5	
315.4180	+67.6146	1170	  0.215	3	
313.3837	+68.3243	1171	  0.002	5	
315.6682	+67.6988	1172	  0.010	6	
316.1724	+67.7005	1173	  0.006	5	
315.6561	+68.1988	1174	  0.294	4	
333.4179	+60.7485	1175	  0.015	3	
322.7501	+66.7212	1176	  0.446	1	
319.6907	+68.2620	1177	  0.005	4	
332.2684	+62.3293	1178	  0.005	5	
336.8324	+59.0388	1179	  0.002	5	
336.7049	+59.2552	1180	  7.000	1	
325.5352	+66.1458	1181	  0.008	4	
333.2808	+61.9148	1182	  0.004	5	
325.5338	+66.2291	1183	  0.090	2	
335.1815	+60.7522	1184	  0.124	3	
337.3358	+59.0897	1185	  0.006	6	
333.4047	+62.1318	1186	  0.005	5	
339.4881	+57.2603	1187	  0.145	3	
334.1645	+61.7501	1188	  0.398	3	
339.7398	+57.2607	1189	  0.473	2	
337.7132	+59.1404	1190	  0.004	4	
333.5278	+62.4154	1191	  0.004	5	
338.4726	+58.5918	1192	  0.007	5	
333.6539	+62.4157	1193	  0.002	5	
338.2173	+59.0914	1194	  0.009	3	
336.6892	+61.2552	1195	  0.017	5	
336.6892	+61.2552	1196	  0.029	4	
339.4778	+58.9269	1197	  0.009	6	
339.2227	+59.4265	1198	  0.054	2	
323.9752	+68.5581	1199	  0.235	2	
341.4939	+58.7636	1200	  0.020	5	
335.9123	+63.5037	1201	  0.009	3	
336.6729	+63.0885	1202	  0.004	5	
336.9259	+63.0057	1203	  0.016	3	
336.6714	+63.2552	1204	  2.500	2	
341.4838	+60.4302	1205	  0.095	2	
337.1644	+64.4228	1206	  0.083	3	
337.4167	+64.4233	1207	  0.047	2	
337.6691	+64.4237	1208	  0.018	1	
337.4134	+64.7566	1209	  0.111	1	
341.2204	+62.0965	1210	  0.011	4	
341.7242	+62.1806	1211	  0.011	5	
341.9761	+62.2143	1212	  0.014	3	
337.9112	+65.4242	1213	  0.006	5	
338.4126	+65.7584	1214	  0.256	1	
342.9857	+62.0991	1215	  0.021	5	
342.9846	+62.2658	1216	  0.142	4	
333.2832	+70.7483	1217	  0.186	3	175
345.5067	+62.2692	1218	  1.590	3	
332.8984	+70.9975	1219	  0.003	5	
346.0134	+61.8531	1220	  0.006	4	
337.1084	+69.0061	1221	  0.020	5	
346.2661	+61.7701	1222	  0.002	4	
344.2324	+64.2675	1223	  1.010	1	
346.0025	+63.7698	1224	  0.016	3	
348.0322	+61.6053	1225	  0.036	4	
347.5246	+62.2715	1226	  0.009	4	
347.5244	+62.3215	1227	  0.008	5	
314.7562	+77.5297	1228	  0.086	1	
348.5349	+61.9892	1229	  0.004	5	
348.5348	+62.0225	1230	  0.002	5	
349.5467	+61.2735	1231	  0.013	5	
349.2925	+61.7732	1232	  0.004	4	
349.1136	+62.3397	1233	  0.001	6	
349.2899	+62.4066	1234	  0.004	6	
333.7287	+73.4160	1235	  0.037	6	
343.1805	+68.9328	1236	  0.044	4	
350.6514	+62.6077	1237	  0.004	4	
353.0811	+59.7761	1238	 14.000	2	
348.0843	+66.0721	1239	  0.005	5	
347.7535	+66.4384	1240	  0.126	2	
327.5123	+76.7348	1241	  1.380	1	
337.7917	+73.2574	1242	  0.793	3	
332.6554	+75.3304	1243	  0.081	3	
351.3068	+62.7749	1244	  0.007	4	
353.0786	+60.7761	1245	  0.070	3	
351.3038	+63.6083	1246	  0.002	6	
335.1995	+75.2525	1247	  0.167	4	
353.0746	+62.2761	1248	  4.260	2	
356.1071	+58.9443	1249	  0.047	1	
350.5291	+67.2743	1250	  2.630	1	
339.0131	+75.2596	1251	  0.195	5	
356.3529	+63.2777	1252	  0.181	3	
359.1314	+58.5283	1253	  0.009	6	
359.1313	+58.7783	1254	  0.152	3	
